id,searchable_name,location_label,map_location,category,convention_id
11672,Stadium : Lower Suite Level : LS17C,,/map?c=0&f=2&lg=24.327070312500002&lt=82.03690519744106&s=11672&z=5,Spaces,0
11673,Stadium : Lower Suite Level : LS18A,,/map?c=0&f=2&lg=25.107978515624986&lt=82.22190497772648&s=11673&z=5,Spaces,0
11674,Stadium : Lower Suite Level : LS18B,,/map?c=0&f=2&lg=26.054208984374995&lt=82.39866916450991&s=11674&z=5,Spaces,0
11675,Stadium : Lower Suite Level : LS18C,,/map?c=0&f=2&lg=27.01757812500001&lt=82.55876976622508&s=11675&z=5,Spaces,0
11676,Stadium : Lower Suite Level : LS20A,,/map?c=0&f=2&lg=29.045039062499992&lt=82.75826330103568&s=11676&z=5,Spaces,0
11677,Stadium : Lower Suite Level : LS20B,,/map?c=0&f=2&lg=30.41173828125001&lt=82.8204382707857&s=11677&z=5,Spaces,0
11678,Stadium : Lower Suite Level : LS21A,,/map?c=0&f=2&lg=31.973642578125023&lt=82.75826330103568&s=11678&z=5,Spaces,0
11679,Stadium : Lower Suite Level : LS21B,,/map?c=0&f=2&lg=32.72458007812501&lt=82.79224101689182&s=11679&z=5,Spaces,0
11680,Stadium : Lower Suite Level : LS21C,,/map?c=0&f=2&lg=33.520517578125016&lt=82.83356379609627&s=11680&z=5,Spaces,0
11681,Stadium : Lower Suite Level : LS22A,,/map?c=0&f=2&lg=34.63189453125001&lt=82.93213414290186&s=11681&z=5,Spaces,0
11682,Stadium : Lower Suite Level : LS22B,,/map?c=0&f=2&lg=36.02856445312502&lt=82.9910009020412&s=11682&z=5,Spaces,0
11683,Stadium : Lower Suite Level : LS23A,,/map?c=0&f=2&lg=38.574667968749985&lt=82.95415070835553&s=11683&z=5,Spaces,0
11684,Stadium : Lower Suite Level : LS23B,,/map?c=0&f=2&lg=39.89627929687501&lt=82.87452007233377&s=11684&z=5,Spaces,0
11685,Stadium : Lower Suite Level : LS24A,,/map?c=0&f=2&lg=41.27800781250001&lt=82.78458394149948&s=11685&z=5,Spaces,0
11686,Stadium : Lower Suite Level : LS24B,,/map?c=0&f=2&lg=42.719765625000015&lt=82.69732933060311&s=11686&z=5,Spaces,0
11687,Stadium : Lower Suite Level : LS25A,,/map?c=0&f=2&lg=44.14649414062503&lt=82.59356503441961&s=11687&z=5,Spaces,0
11688,Stadium : Lower Suite Level : LS25B,,/map?c=0&f=2&lg=45.60328125000001&lt=82.50009104767902&s=11688&z=5,Spaces,0
11689,Stadium : Lower Suite Level : LS25C,,/map?c=0&f=2&lg=46.93992187500002&lt=82.43914841886168&s=11689&z=5,Spaces,0
11690,Stadium : Lower Suite Level : LS27,,/map?c=0&f=2&lg=49.002363281250005&lt=82.27298052542191&s=11690&z=5,Spaces,0
11691,Stadium : Lower Suite Level : LS28A,,/map?c=0&f=2&lg=51.27011718750002&lt=82.13451706264202&s=11691&z=5,Spaces,0
11692,Stadium : Lower Suite Level : LS28B,,/map?c=0&f=2&lg=52.66520507812503&lt=82.03064431637623&s=11692&z=5,Spaces,0
11693,Stadium : Lower Suite Level : LS28C,,/map?c=0&f=2&lg=54.07857421874999&lt=81.95375345809671&s=11693&z=5,Spaces,0
11694,Stadium : Lower Suite Level : LS29A,,/map?c=0&f=2&lg=55.585722656250006&lt=81.8496279048414&s=11694&z=5,Spaces,0
11695,Stadium : Lower Suite Level : LS29B,,/map?c=0&f=2&lg=56.83227539062501&lt=81.74899634581675&s=11695&z=5,Spaces,0
11696,Stadium : Lower Suite Level : LS29C,,/map?c=0&f=2&lg=58.349091796874994&lt=81.64275051278725&s=11696&z=5,Spaces,0
11697,Stadium : Lower Suite Level : LS30A,,/map?c=0&f=2&lg=59.65567382812499&lt=81.55061883994064&s=11697&z=5,Spaces,0
11698,Stadium : Lower Suite Level : LS30B,,/map?c=0&f=2&lg=61.49302734375001&lt=81.28041133356442&s=11698&z=5,Spaces,0
11699,Stadium : Lower Suite Level : LS31A,,/map?c=0&f=2&lg=61.98864257812502&lt=81.06620249498582&s=11699&z=5,Spaces,0
11700,Stadium : Lower Suite Level : LS31B,,/map?c=0&f=2&lg=61.643144531250016&lt=80.84197827539387&s=11700&z=5,Spaces,0
11701,Stadium : Lower Suite Level : LS32A,,/map?c=0&f=2&lg=61.853466796875026&lt=80.71205733138223&s=11701&z=5,Spaces,0
11702,Stadium : Lower Suite Level : LS32B,,/map?c=0&f=2&lg=62.303994140624994&lt=80.58276910726595&s=11702&z=5,Spaces,0
11703,Stadium : Lower Suite Level : LS32C,,/map?c=0&f=2&lg=63.43040039062502&lt=80.43672776610143&s=11703&z=5,Spaces,0
11704,Stadium : Lower Suite Level : LS33A,,/map?c=0&f=2&lg=63.82107421875&lt=80.15501286565085&s=11704&z=5,Spaces,0
11705,Stadium : Lower Suite Level : LS33B,,/map?c=0&f=2&lg=64.151455078125&lt=79.73839922297381&s=11705&z=5,Spaces,0
11706,Stadium : Lower Suite Level : LS35A,,/map?c=0&f=2&lg=63.550722656249995&lt=79.48121158873207&s=11706&z=5,Spaces,0
11707,Stadium : Lower Suite Level : LS35B,,/map?c=0&f=2&lg=62.99507812500002&lt=79.2064164415277&s=11707&z=5,Spaces,0
11708,Stadium : Lower Suite Level : LS35C,,/map?c=0&f=2&lg=62.48302734375002&lt=78.91150473650707&s=11708&z=5,Spaces,0
11709,Stadium : Lower Suite Level : LS36A,,/map?c=0&f=2&lg=61.91235351562503&lt=78.64271664583218&s=11709&z=5,Spaces,0
11710,Stadium : Lower Suite Level : LS36B,,/map?c=0&f=2&lg=61.50682617187502&lt=78.33113297326392&s=11710&z=5,Spaces,0
11711,Stadium : Lower Suite Level : LS36C,,/map?c=0&f=2&lg=61.11641601562502&lt=78.01734681273764&s=11711&z=5,Spaces,0
11712,Stadium : Lower Suite Level : LS37A,,/map?c=0&f=2&lg=60.43860351562502&lt=77.71634078405742&s=11712&z=5,Spaces,0
11713,Stadium : Lower Suite Level : LS37B,,/map?c=0&f=2&lg=59.86792968750003&lt=77.41902019448082&s=11713&z=5,Spaces,0
11714,Stadium : Lower Suite Level : LS38A,,/map?c=0&f=2&lg=58.80164062500002&lt=76.95634708480051&s=11714&z=5,Spaces,0
11715,Stadium : Lower Suite Level : LS38B,,/map?c=0&f=2&lg=57.598154296875&lt=76.33791165748934&s=11715&z=5,Spaces,0
11716,Stadium : Lower Suite Level : LS39,,/map?c=0&f=2&lg=55.7806640625&lt=75.3074355803891&s=11716&z=5,Spaces,0
11717,Stadium : Lower Suite Level : LS40B,,/map?c=0&f=2&lg=54.91792968750001&lt=75.05429819342852&s=11717&z=5,Spaces,0
11718,Stadium : Lower Suite Level : LS41,,/map?c=0&f=2&lg=53.60238281250003&lt=74.23547213902319&s=11718&z=5,Spaces,0
11719,Stadium : Lower Suite Level : LS42A,,/map?c=0&f=2&lg=52.519130859375&lt=73.68175953704157&s=11719&z=5,Spaces,0
11720,Stadium : Lower Suite Level : LS42B,,/map?c=0&f=2&lg=51.588017578125&lt=73.30643689735803&s=11720&z=5,Spaces,0
11721,Stadium : Lower Suite Level : LS43A,,/map?c=0&f=2&lg=50.71693359374999&lt=72.91834468862066&s=11721&z=5,Spaces,0
11722,Stadium : Lower Suite Level : LS43B,,/map?c=0&f=2&lg=49.858681640624994&lt=72.52435584168298&s=11722&z=5,Spaces,0
11723,Stadium : Lower Suite Level : LS44A,,/map?c=0&f=2&lg=48.98768554687501&lt=72.13705090009911&s=11723&z=5,Spaces,0
11724,Stadium : Lower Suite Level : LS44B,,/map?c=0&f=2&lg=48.146660156250014&lt=71.71322970751312&s=11724&z=5,Spaces,0
11725,Stadium : Lower Suite Level : LS44C,,/map?c=0&f=2&lg=47.20042968750001&lt=71.3037795251155&s=11725&z=5,Spaces,0
11726,Stadium : Lower Suite Level : LS45A,,/map?c=0&f=2&lg=46.22431640625&lt=70.92971134040323&s=11726&z=5,Spaces,0
11727,Stadium : Lower Suite Level : LS45B,,/map?c=0&f=2&lg=45.51837890625002&lt=70.42808571498941&s=11727&z=5,Spaces,0
11854,ICC : Wabash - West Concourse,,/map?c=0&f=1&lg=66.29150390625001&lt=-36.87258992641959&s=11854&z=5,Spaces,0
11855,Union Station : Nickel Plate Alcove,,/map?c=0&f=1&lg=-62.90507812500002&lt=50.35331208374573&s=11855&z=5,Spaces,0
11856,Gen Con Block Party,,/map?c=0&f=1&lg=5.755078125000002&lt=56.153431663844124&s=11856&z=5,Spaces,0
11857,JW Marriott : Event HQ,,/map?c=0&f=2&lg=131.30077148437502&lt=-48.6440597188952&s=11857&z=5,Spaces,0
12043,Stadium : East Concourse,,/map?c=0&f=1&lg=10.72265625&lt=80.32159733931147&s=12043&z=5,Spaces,0
12044,Stadium : West Concourse,,/map?c=0&f=1&lg=61.65527343750001&lt=74.97307033777996&s=12044&z=5,Spaces,0
12386,Stadium : Exhibit Hall 1,,/map?c=0&f=0&lg=27.949218750000004&lt=70.34831755984781&s=12386&z=4,Spaces,0
13747,Marriott : Albany,,/map?c=0&f=2&lg=61.25976562500001&lt=-66.30220547599843&s=13747&z=5,Spaces,0
13748,Westin : Capitol Overlook - East,,/map?c=0&f=2&lg=31.289062500000004&lt=-62.10388252289787&s=13748&z=5,Spaces,0
15955,Le Méridien : Longitude,,/map?c=0&f=2&lg=-58.79882812500001&lt=-29.61167011519739&s=15955&z=5,Spaces,0
15956,Le Méridien : Latitude A,,/map?c=0&f=2&lg=-58.18359375&lt=-31.203404950917385&s=15956&z=5,Spaces,0
15957,Le Méridien : Latitude B,,/map?c=0&f=2&lg=-58.00781250000001&lt=-33.21111647241684&s=15957&z=5,Spaces,0
15958,Le Méridien : Pre-Function,,/map?c=0&f=2&lg=-62.22656250000001&lt=-31.503629305773018&s=15958&z=5,Spaces,0
18018,Hilton : Monument Hall,,/map?c=0&f=0&lg=-38.05664062500001&lt=-82.60875400198576&s=18018&z=5,Spaces,0
18019,Hilton : Vincennes Room,,/map?c=0&f=2&lg=-37.705078125&lt=-82.10632229183116&s=18019&z=5,Spaces,0
18020,Hilton : Indianapolis Ballroom,,/map?c=0&f=2&lg=-38.67187500000001&lt=-82.66507258051301&s=18020&z=5,Spaces,0
18021,Hilton : Corydon Room,,/map?c=0&f=2&lg=-34.62890625000001&lt=-83.03688198552364&s=18021&z=5,Spaces,0
18022,Hilton : Victory Ballroom,,/map?c=0&f=3&lg=-24.169921875&lt=-82.32064619349379&s=18022&z=5,Spaces,0
